season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target
springer,mar,20,NH,3,Y,1,0.36,0.3333,0.29,0.4179,95
springer,mar,21,NH,3,Y,1,0.34,0.2879,0.29,0.4627,71
springer,mar,22,NH,3,Y,1,0.3,0.2576,0.26,0.5522,48
springer,mar,23,NH,3,Y,1,0.26,0.2121,0.3,0.5224,22
springer,mar,0,NH,4,Y,1,0.24,0.197,0.3,0.4627,13
springer,mar,1,NH,4,Y,1,0.24,0.197,0.3,0.4627,1
springer,mar,2,NH,4,Y,1,0.2,0.1667,0.27,0.4627,3
springer,mar,3,NH,4,Y,1,0.2,0.1667,0.27,0.4627,1
springer,mar,4,NH,4,Y,1,0.16,0.1212,0.31,0.4925,1
springer,mar,5,NH,4,Y,1,0.14,0.1212,0.33,0.2985,8
springer,mar,6,NH,4,Y,1,0.14,0.1212,0.33,0.2985,35
springer,mar,7,NH,4,Y,1,0.12,0.0909,0.42,0.4179,111
springer,mar,8,NH,4,Y,1,0.14,0.1212,0.39,0.2985,220
springer,mar,9,NH,4,Y,1,0.16,0.1364,0.37,0.2836,145
springer,mar,10,NH,4,Y,1,0.18,0.1818,0.29,0.194,56
springer,mar,11,NH,4,Y,1,0.2,0.2273,0.29,0.0896,50
springer,mar,12,NH,4,Y,1,0.22,0.2273,0.25,0.1343,72
springer,mar,13,NH,4,Y,1,0.22,0.2576,0.25,0.0896,80
springer,mar,14,NH,4,Y,1,0.24,0.2576,0.21,0.1045,78
springer,mar,15,NH,4,Y,1,0.24,0.2879,0.23,0,68
springer,mar,16,NH,4,Y,1,0.26,0.303,0.23,0,71
springer,mar,17,NH,4,Y,1,0.26,0.303,0.22,0,202
springer,mar,18,NH,4,Y,1,0.24,0.2121,0.35,0.3284,167
springer,mar,19,NH,4,Y,1,0.2,0.197,0.4,0.2537,106
springer,mar,20,NH,4,Y,1,0.2,0.2273,0.4,0.0896,70
springer,mar,21,NH,4,Y,1,0.18,0.2121,0.4,0.1045,51
springer,mar,22,NH,4,Y,1,0.2,0.2576,0.4,0,53
springer,mar,23,NH,4,Y,2,0.18,0.2121,0.43,0.0896,23
springer,mar,0,NH,5,Y,2,0.2,0.197,0.55,0.194,12
springer,mar,1,NH,5,Y,2,0.18,0.1818,0.64,0.194,4
springer,mar,2,NH,5,Y,2,0.18,0.1818,0.64,0.194,2
springer,mar,3,NH,5,Y,2,0.18,0.1667,0.74,0.2537,1
springer,mar,4,NH,5,Y,2,0.18,0.1818,0.74,0.194,1
springer,mar,5,NH,5,Y,2,0.16,0.1818,0.74,0.1343,7
springer,mar,6,NH,5,Y,2,0.16,0.197,0.74,0.0896,29
springer,mar,7,NH,5,Y,1,0.16,0.1818,0.8,0.1343,83
springer,mar,8,NH,5,Y,1,0.18,0.197,0.74,0.1343,228
springer,mar,9,NH,5,Y,1,0.22,0.2273,0.6,0.1343,150
springer,mar,10,NH,5,Y,1,0.24,0.2273,0.6,0.2537,66
springer,mar,11,NH,5,Y,1,0.28,0.2727,0.52,0.2239,89
springer,mar,12,NH,5,Y,1,0.32,0.303,0.43,0.1642,97
springer,mar,13,NH,5,Y,1,0.34,0.3182,0.42,0.2239,87
springer,mar,14,NH,5,Y,1,0.36,0.3333,0.4,0.2836,95
springer,mar,15,NH,5,Y,1,0.36,0.3333,0.4,0.2985,106
springer,mar,16,NH,5,Y,1,0.36,0.3485,0.46,0.194,118
springer,mar,17,NH,5,Y,2,0.36,0.3333,0.5,0.2537,228
springer,mar,18,NH,5,Y,2,0.34,0.303,0.53,0.2985,187
springer,mar,19,NH,5,Y,1,0.32,0.303,0.61,0.2537,107
springer,mar,20,NH,5,Y,2,0.3,0.2879,0.7,0.194,87
springer,mar,21,NH,5,Y,2,0.3,0.2879,0.7,0.2239,70
springer,mar,22,NH,5,Y,1,0.3,0.2879,0.7,0.194,44
springer,mar,23,NH,5,Y,2,0.3,0.303,0.75,0.1642,46
springer,mar,0,NH,6,N,2,0.28,0.2879,0.81,0.1045,19
springer,mar,1,NH,6,N,2,0.3,0.3182,0.81,0.1045,25
springer,mar,2,NH,6,N,2,0.3,0.2879,0.87,0.194,20
springer,mar,3,NH,6,N,2,0.3,0.2879,0.87,0.194,2
springer,mar,4,NH,6,N,2,0.3,0.303,0.93,0.1642,1
springer,mar,5,NH,6,N,2,0.3,0.303,1,0.1343,3
springer,mar,6,NH,6,N,2,0.3,0.2879,1,0.2239,4
springer,mar,7,NH,6,N,2,0.3,0.2727,1,0.2985,15
springer,mar,8,NH,6,N,2,0.3,0.2727,1,0.2985,45
springer,mar,9,NH,6,N,2,0.32,0.303,0.93,0.2239,63
springer,mar,10,NH,6,N,2,0.34,0.3333,0.93,0.194,103
springer,mar,11,NH,6,N,2,0.4,0.4091,0.76,0.2239,159
springer,mar,12,NH,6,N,2,0.44,0.4394,0.67,0.2537,167
springer,mar,13,NH,6,N,2,0.46,0.4545,0.67,0.2836,190
springer,mar,14,NH,6,N,2,0.48,0.4697,0.59,0.2836,198
springer,mar,15,NH,6,N,2,0.46,0.4545,0.63,0.2985,205
springer,mar,16,NH,6,N,2,0.48,0.4697,0.59,0.2985,204
springer,mar,17,NH,6,N,2,0.48,0.4697,0.59,0.3582,164
springer,mar,18,NH,6,N,2,0.48,0.4697,0.59,0.3284,152
springer,mar,19,NH,6,N,2,0.46,0.4545,0.67,0.3284,89
springer,mar,20,NH,6,N,2,0.44,0.4394,0.77,0.3284,70
springer,mar,21,NH,6,N,2,0.44,0.4394,0.72,0.3284,72
springer,mar,22,NH,6,N,2,0.42,0.4242,0.77,0.2985,63
springer,mar,23,NH,6,N,2,0.44,0.4394,0.77,0.2985,44
springer,mar,0,NH,0,N,2,0.42,0.4242,0.77,0.3582,52
springer,mar,1,NH,0,N,2,0.42,0.4242,0.77,0.2836,39
springer,mar,2,NH,0,N,2,0.4,0.4091,0.82,0.2836,32
springer,mar,3,NH,0,N,2,0.42,0.4242,0.82,0.2985,11
springer,mar,4,NH,0,N,2,0.42,0.4242,0.88,0.3582,3
springer,mar,6,NH,0,N,2,0.42,0.4242,0.94,0.3582,2
springer,mar,7,NH,0,N,3,0.42,0.4242,1,0.4478,5
springer,mar,8,NH,0,N,2,0.4,0.4091,1,0.2985,9
springer,mar,9,NH,0,N,2,0.42,0.4242,1,0.2836,22
springer,mar,10,NH,0,N,2,0.42,0.4242,1,0.2985,31
springer,mar,11,NH,0,N,2,0.42,0.4242,1,0.2239,62
springer,mar,12,NH,0,N,2,0.46,0.4545,0.94,0.3284,79
springer,mar,13,NH,0,N,2,0.46,0.4545,0.94,0.3582,105
springer,mar,14,NH,0,N,3,0.44,0.4394,1,0.2239,39
springer,mar,15,NH,0,N,3,0.44,0.4394,1,0.2239,7
springer,mar,16,NH,0,N,3,0.36,0.3333,1,0.2836,11
springer,mar,17,NH,0,N,3,0.34,0.303,1,0.2985,25
springer,mar,18,NH,0,N,3,0.32,0.2879,1,0.3582,23
springer,mar,19,NH,0,N,3,0.3,0.2576,1,0.4925,11
springer,mar,20,NH,0,N,3,0.28,0.2424,1,0.4179,11
springer,mar,21,NH,0,N,3,0.24,0.1818,0.93,0.6119,7
springer,mar,22,NH,0,N,2,0.22,0.197,1,0.3881,10
springer,mar,23,NH,0,N,2,0.22,0.197,1,0.4179,9
springer,mar,0,NH,1,Y,3,0.2,0.1818,1,0.3284,4
springer,mar,1,NH,1,Y,3,0.2,0.1818,1,0.3284,2
springer,mar,3,NH,1,Y,1,0.2,0.1515,0.8,0.5821,1
springer,mar,4,NH,1,Y,1,0.2,0.1515,0.8,0.5224,1
springer,mar,5,NH,1,Y,1,0.2,0.1818,0.75,0.3582,1
springer,mar,6,NH,1,Y,1,0.2,0.1818,0.75,0.3881,34
springer,mar,7,NH,1,Y,1,0.2,0.1667,0.75,0.4179,91
springer,mar,8,NH,1,Y,1,0.2,0.1818,0.75,0.3881,211
springer,mar,9,NH,1,Y,1,0.22,0.1818,0.64,0.4627,134
springer,mar,10,NH,1,Y,1,0.24,0.2121,0.6,0.2985,58
springer,mar,11,NH,1,Y,1,0.26,0.2121,0.48,0.4478,60
springer,mar,12,NH,1,Y,1,0.3,0.2727,0.42,0.4179,96
springer,mar,13,NH,1,Y,1,0.32,0.2879,0.36,0.3881,70
springer,mar,14,NH,1,Y,1,0.32,0.2879,0.36,0.4179,77
springer,mar,15,NH,1,Y,1,0.34,0.303,0.31,0.3881,96
springer,mar,16,NH,1,Y,1,0.34,0.303,0.31,0.3582,122
springer,mar,17,NH,1,Y,1,0.34,0.303,0.29,0.3582,233
springer,mar,18,NH,1,Y,1,0.32,0.303,0.31,0.2239,233
springer,mar,19,NH,1,Y,1,0.3,0.2879,0.33,0.2239,145
springer,mar,20,NH,1,Y,1,0.3,0.303,0.33,0.1642,92
springer,mar,21,NH,1,Y,1,0.28,0.2727,0.38,0.2239,54
springer,mar,22,NH,1,Y,1,0.26,0.2576,0.48,0.1642,35
springer,mar,23,NH,1,Y,1,0.28,0.3182,0.48,0,22
springer,mar,0,NH,2,Y,1,0.26,0.2879,0.48,0.0896,10
springer,mar,1,NH,2,Y,1,0.24,0.2424,0.52,0.1343,4
springer,mar,2,NH,2,Y,1,0.24,0.2424,0.52,0.1343,1
springer,mar,3,NH,2,Y,1,0.24,0.2576,0.52,0.0896,7
springer,mar,4,NH,2,Y,1,0.22,0.2727,0.64,0,2
springer,mar,5,NH,2,Y,1,0.2,0.2273,0.69,0.1045,10
springer,mar,6,NH,2,Y,1,0.2,0.2576,0.59,0,45
springer,mar,7,NH,2,Y,1,0.18,0.197,0.64,0.1343,128
springer,mar,8,NH,2,Y,1,0.22,0.2273,0.55,0.194,257
springer,mar,9,NH,2,Y,1,0.26,0.2576,0.41,0.1642,151
springer,mar,10,NH,2,Y,2,0.3,0.2879,0.33,0.194,71
springer,mar,11,NH,2,Y,2,0.36,0.3485,0.25,0.1642,78
springer,mar,12,NH,2,Y,2,0.36,0.3788,0.23,0,99
springer,mar,13,NH,2,Y,2,0.38,0.3939,0.25,0.1045,98
springer,mar,14,NH,2,Y,2,0.38,0.3939,0.2,0,72
springer,mar,15,NH,2,Y,2,0.36,0.3788,0.18,0,112
springer,mar,16,NH,2,Y,1,0.38,0.3939,0.27,0.1642,108
springer,mar,17,NH,2,Y,1,0.36,0.3485,0.27,0.2239,248
springer,mar,18,NH,2,Y,1,0.34,0.3333,0.27,0.194,235
springer,mar,19,NH,2,Y,1,0.34,0.3485,0.31,0.1045,150
springer,mar,20,NH,2,Y,1,0.32,0.3333,0.39,0.0896,76
springer,mar,21,NH,2,Y,1,0.3,0.2879,0.49,0.194,75
springer,mar,22,NH,2,Y,1,0.3,0.2879,0.49,0.2239,55
springer,mar,23,NH,2,Y,1,0.28,0.2727,0.61,0.194,41
springer,mar,0,NH,3,Y,1,0.26,0.2879,0.65,0.0896,9
springer,mar,1,NH,3,Y,1,0.26,0.2727,0.52,0.1343,4
springer,mar,2,NH,3,Y,1,0.26,0.2727,0.52,0.1343,2
springer,mar,3,NH,3,Y,1,0.24,0.2576,0.7,0.0896,3
springer,mar,4,NH,3,Y,1,0.24,0.2576,0.75,0.1045,2
springer,mar,5,NH,3,Y,2,0.24,0.2424,0.81,0.1343,8
springer,mar,6,NH,3,Y,2,0.24,0.2576,0.85,0.1045,49
springer,mar,7,NH,3,Y,2,0.24,0.2424,0.87,0.1642,141
springer,mar,8,NH,3,Y,2,0.24,0.2424,0.87,0.1343,249
springer,mar,9,NH,3,Y,2,0.26,0.2424,0.87,0.2537,141
springer,mar,10,NH,3,Y,2,0.3,0.2879,0.75,0.2537,57
springer,mar,11,NH,3,Y,2,0.32,0.2879,0.76,0.3881,59
springer,mar,12,NH,3,Y,2,0.32,0.303,0.76,0.2537,98
springer,mar,13,NH,3,Y,2,0.32,0.2879,0.76,0.3582,99
springer,mar,14,NH,3,Y,2,0.34,0.303,0.76,0.2985,71
springer,mar,15,NH,3,Y,2,0.36,0.3333,0.71,0.2985,79
springer,mar,16,NH,3,Y,2,0.34,0.303,0.76,0.3284,112
springer,mar,17,NH,3,Y,2,0.34,0.303,0.76,0.2985,194
springer,mar,18,NH,3,Y,2,0.34,0.3182,0.76,0.2537,188
springer,mar,19,NH,3,Y,2,0.34,0.303,0.76,0.3284,134
springer,mar,20,NH,3,Y,2,0.32,0.3182,0.87,0.194,91
springer,mar,21,NH,3,Y,2,0.32,0.303,0.93,0.3284,62
springer,mar,22,NH,3,Y,3,0.32,0.3182,0.93,0.1642,21
springer,mar,23,NH,3,Y,3,0.34,0.3333,0.93,0.194,18
springer,mar,0,NH,4,Y,3,0.34,0.3182,0,0.2537,3
springer,mar,1,NH,4,Y,3,0.34,0.3182,0,0.2537,2
springer,mar,2,NH,4,Y,3,0.34,0.3182,0,0.2537,1
springer,mar,5,NH,4,Y,3,0.36,0.3485,0,0.194,3
springer,mar,6,NH,4,Y,3,0.36,0.3333,0,0.3284,12
springer,mar,7,NH,4,Y,3,0.38,0.3939,0,0.2239,37
springer,mar,8,NH,4,Y,3,0.38,0.3939,0,0.2836,44
springer,mar,9,NH,4,Y,3,0.4,0.4091,0,0.2239,24
springer,mar,10,NH,4,Y,3,0.4,0.4091,0,0.1642,17
springer,mar,11,NH,4,Y,3,0.4,0.4091,0,0.2537,11
springer,mar,12,NH,4,Y,3,0.42,0.4242,0,0.2239,34
springer,mar,13,NH,4,Y,3,0.42,0.4242,0,0.2239,12
springer,mar,14,NH,4,Y,3,0.44,0.4394,0,0.2985,12
springer,mar,15,NH,4,Y,3,0.44,0.4394,0,0.2239,14
springer,mar,16,NH,4,Y,3,0.42,0.4242,0,0.2537,21
springer,mar,17,NH,4,Y,2,0.44,0.4394,0,0.3881,111
springer,mar,18,NH,4,Y,3,0.44,0.4394,0,0.3582,82
springer,mar,19,NH,4,Y,3,0.44,0.4394,0,0.5821,56
springer,mar,20,NH,4,Y,3,0.36,0.3333,0,0.3284,38
springer,mar,21,NH,4,Y,3,0.36,0.3485,0,0.2239,28
springer,mar,22,NH,4,Y,2,0.34,0.3333,0,0.1343,34
springer,mar,23,NH,4,Y,3,0.34,0.3485,0,0.0896,27
springer,mar,0,NH,5,Y,2,0.34,0.3485,1,0.0896,6
springer,mar,1,NH,5,Y,3,0.34,0.3485,1,0.1045,8
springer,mar,2,NH,5,Y,3,0.34,0.3485,1,0.1045,5
springer,mar,3,NH,5,Y,2,0.32,0.3333,0.93,0.0896,2
springer,mar,5,NH,5,Y,1,0.3,0.2879,0.81,0.2239,7
springer,mar,6,NH,5,Y,1,0.26,0.2424,0.81,0.2836,32
springer,mar,7,NH,5,Y,1,0.26,0.2576,0.7,0.194,114
springer,mar,8,NH,5,Y,1,0.28,0.2727,0.7,0.2537,259
springer,mar,9,NH,5,Y,2,0.3,0.2879,0.61,0.2836,156
springer,mar,10,NH,5,Y,2,0.32,0.303,0.57,0.2985,78
springer,mar,11,NH,5,Y,2,0.32,0.303,0.57,0.2985,81
springer,mar,12,NH,5,Y,2,0.34,0.3182,0.53,0.2537,111
springer,mar,13,NH,5,Y,1,0.36,0.3333,0.53,0.2537,107
springer,mar,14,NH,5,Y,2,0.36,0.3333,0.5,0.3582,89
springer,mar,15,NH,5,Y,2,0.34,0.3182,0.53,0.2537,85
springer,mar,16,NH,5,Y,2,0.34,0.303,0.49,0.2985,113
springer,mar,17,NH,5,Y,1,0.34,0.3182,0.49,0.2239,223
springer,mar,18,NH,5,Y,1,0.32,0.303,0.49,0.3284,153
springer,mar,19,NH,5,Y,1,0.3,0.2727,0.56,0.3284,118
springer,mar,20,NH,5,Y,1,0.3,0.303,0.56,0.1642,76
springer,mar,21,NH,5,Y,2,0.3,0.2879,0.52,0.2537,53
springer,mar,22,NH,5,Y,1,0.3,0.303,0.52,0.1642,64
springer,mar,23,NH,5,Y,1,0.3,0.2879,0.52,0.2537,37
springer,mar,0,NH,6,N,1,0.26,0.2727,0.6,0.1343,34
springer,mar,1,NH,6,N,1,0.24,0.2273,0.65,0.194,18
springer,mar,2,NH,6,N,1,0.24,0.2273,0.65,0.194,14
springer,mar,3,NH,6,N,1,0.24,0.2273,0.65,0.2537,7
springer,mar,4,NH,6,N,1,0.24,0.2273,0.65,0.2537,1
springer,mar,5,NH,6,N,1,0.22,0.2273,0.69,0.194,2
springer,mar,6,NH,6,N,1,0.22,0.2121,0.75,0.2537,4
springer,mar,7,NH,6,N,1,0.24,0.2273,0.7,0.194,23
springer,mar,8,NH,6,N,1,0.26,0.2576,0.65,0.1642,53
springer,mar,9,NH,6,N,1,0.28,0.2879,0.65,0.1045,101
springer,mar,10,NH,6,N,1,0.32,0.303,0.66,0.2239,99
springer,mar,11,NH,6,N,1,0.34,0.303,0.49,0.3284,119
springer,mar,12,NH,6,N,1,0.34,0.3182,0.53,0.2836,158
springer,mar,13,NH,6,N,1,0.36,0.3333,0.51,0.3582,157
springer,mar,14,NH,6,N,1,0.4,0.4091,0.5,0.4478,166
springer,mar,15,NH,6,N,1,0.42,0.4242,0.44,0.4925,182
springer,mar,16,NH,6,N,1,0.46,0.4545,0.41,0.4478,244
springer,mar,17,NH,6,N,1,0.46,0.4545,0.44,0.3284,213
springer,mar,18,NH,6,N,1,0.42,0.4242,0.54,0.1642,145
springer,mar,19,NH,6,N,1,0.42,0.4242,0.54,0.0896,112
springer,mar,20,NH,6,N,1,0.4,0.4091,0.58,0.1045,86
springer,mar,21,NH,6,N,1,0.38,0.3939,0.62,0,82
springer,mar,22,NH,6,N,1,0.36,0.3788,0.71,0,63
springer,mar,23,NH,6,N,1,0.38,0.3939,0.66,0.0896,49
springer,mar,0,NH,0,N,1,0.38,0.3939,0.62,0.1045,38
springer,mar,1,NH,0,N,1,0.36,0.3485,0.66,0.1343,33
springer,mar,3,NH,0,N,1,0.34,0.3333,0.76,0.1343,23
springer,mar,4,NH,0,N,1,0.34,0.3333,0.66,0.1642,13
springer,mar,5,NH,0,N,1,0.36,0.3485,0.62,0.1343,3
springer,mar,6,NH,0,N,1,0.34,0.3636,0.66,0,2
springer,mar,7,NH,0,N,1,0.36,0.3485,0.62,0.194,10
springer,mar,8,NH,0,N,1,0.4,0.4091,0.5,0.2985,34
springer,mar,9,NH,0,N,1,0.4,0.4091,0.5,0.4179,44
springer,mar,10,NH,0,N,1,0.42,0.4242,0.47,0.2537,122
springer,mar,11,NH,0,N,1,0.44,0.4394,0.41,0.4179,181
springer,mar,12,NH,0,N,1,0.46,0.4545,0.38,0.3881,194
springer,mar,13,NH,0,N,1,0.46,0.4545,0.38,0.3881,221
springer,mar,14,NH,0,N,1,0.46,0.4545,0.41,0.2985,250
springer,mar,15,NH,0,N,1,0.48,0.4697,0.39,0.3284,304
springer,mar,16,NH,0,N,1,0.46,0.4545,0.41,0.3881,256
springer,mar,17,NH,0,N,1,0.44,0.4394,0.41,0.3582,241
springer,mar,18,NH,0,N,1,0.4,0.4091,0.43,0.3582,147
springer,mar,19,NH,0,N,1,0.36,0.3333,0.5,0.3582,101
springer,mar,20,NH,0,N,1,0.32,0.303,0.57,0.2985,77
springer,mar,21,NH,0,N,1,0.3,0.2879,0.56,0.2537,58
springer,mar,22,NH,0,N,1,0.3,0.2727,0.56,0.3284,37
springer,mar,23,NH,0,N,1,0.26,0.2576,0.65,0.2239,28
springer,mar,0,NH,1,Y,1,0.26,0.2727,0.65,0.1045,11
springer,mar,1,NH,1,Y,1,0.26,0.2879,0.65,0.0896,1
springer,mar,2,NH,1,Y,1,0.26,0.2879,0.65,0.0896,1
springer,mar,3,NH,1,Y,1,0.26,0.2727,0.65,0.1343,3
springer,mar,5,NH,1,Y,1,0.24,0.2424,0.7,0.1343,8
springer,mar,6,NH,1,Y,1,0.26,0.2727,0.65,0.1343,28
springer,mar,7,NH,1,Y,2,0.28,0.3182,0.61,0,88
springer,mar,8,NH,1,Y,2,0.3,0.303,0.56,0.1343,241
springer,mar,9,NH,1,Y,1,0.32,0.303,0.53,0.3284,140
springer,mar,10,NH,1,Y,1,0.34,0.3182,0.42,0.2537,84
springer,mar,11,NH,1,Y,1,0.36,0.3333,0.4,0.2537,71
springer,mar,12,NH,1,Y,1,0.38,0.3939,0.37,0,94
springer,mar,13,NH,1,Y,1,0.38,0.3939,0.36,0.3284,75
springer,mar,14,NH,1,Y,2,0.38,0.3939,0.34,0,79
springer,mar,15,NH,1,Y,1,0.38,0.3939,0.37,0.1642,101
springer,mar,16,NH,1,Y,1,0.4,0.4091,0.35,0.1045,107
springer,mar,17,NH,1,Y,1,0.38,0.3939,0.4,0.194,271
springer,mar,18,NH,1,Y,1,0.36,0.3636,0.4,0.1045,235
springer,mar,19,NH,1,Y,1,0.36,0.3485,0.43,0.1343,150
springer,mar,20,NH,1,Y,1,0.34,0.3182,0.46,0.2239,129
springer,mar,21,NH,1,Y,1,0.34,0.3333,0.46,0.1343,63
springer,mar,22,NH,1,Y,1,0.32,0.3333,0.49,0.1045,47
springer,mar,23,NH,1,Y,1,0.32,0.3485,0.53,0,19
springer,mar,0,NH,2,Y,1,0.32,0.3485,0.53,0,14
springer,mar,1,NH,2,Y,1,0.3,0.303,0.62,0.0896,10
springer,mar,2,NH,2,Y,1,0.3,0.303,0.62,0.0896,3
springer,mar,4,NH,2,Y,1,0.24,0.2576,0.75,0.0896,2
springer,mar,5,NH,2,Y,1,0.24,0.2273,0.75,0.194,11
springer,mar,6,NH,2,Y,1,0.22,0.2273,0.8,0.194,35
springer,mar,7,NH,2,Y,1,0.24,0.2424,0.75,0.1642,119
springer,mar,8,NH,2,Y,1,0.26,0.2879,0.7,0.0896,282
springer,mar,9,NH,2,Y,2,0.3,0.3333,0.7,0,157
springer,mar,10,NH,2,Y,2,0.32,0.3182,0.66,0.194,78
springer,mar,11,NH,2,Y,2,0.34,0.3182,0.57,0.2239,78
springer,mar,12,NH,2,Y,2,0.36,0.3485,0.5,0.2239,102
springer,mar,13,NH,2,Y,2,0.36,0.3333,0.57,0.2836,97
springer,mar,14,NH,2,Y,2,0.38,0.3939,0.46,0.2985,88
springer,mar,15,NH,2,Y,2,0.38,0.3939,0.43,0.2836,90
springer,mar,16,NH,2,Y,2,0.38,0.3939,0.46,0.3284,114
springer,mar,17,NH,2,Y,2,0.36,0.3485,0.62,0.194,217
springer,mar,18,NH,2,Y,2,0.36,0.3333,0.62,0.2985,225
springer,mar,19,NH,2,Y,2,0.34,0.3182,0.71,0.2836,152
springer,mar,20,NH,2,Y,2,0.34,0.3182,0.71,0.2836,88
springer,mar,21,NH,2,Y,3,0.32,0.3333,0.81,0.1045,55
springer,mar,22,NH,2,Y,2,0.32,0.3182,0.87,0.1642,21
springer,mar,23,NH,2,Y,2,0.32,0.3182,0.87,0.1642,18
springer,mar,0,NH,3,Y,3,0.3,0.2879,0.93,0.2537,8
springer,mar,1,NH,3,Y,3,0.3,0.2727,1,0.2985,3
springer,mar,3,NH,3,Y,2,0.28,0.2727,1,0.2239,3
springer,mar,4,NH,3,Y,2,0.3,0.303,0.93,0.1642,1
springer,mar,5,NH,3,Y,2,0.3,0.3182,0.93,0.1045,3
springer,mar,6,NH,3,Y,2,0.3,0.3182,0.93,0.1045,31
springer,mar,7,NH,3,Y,2,0.3,0.2879,0.93,0.194,111
springer,mar,8,NH,3,Y,2,0.32,0.3182,0.93,0,253
springer,mar,9,NH,3,Y,2,0.32,0.3333,0.93,0.1343,154
springer,mar,10,NH,3,Y,2,0.36,0.3485,0.81,0.1642,68
springer,mar,11,NH,3,Y,2,0.36,0.3485,0.81,0.1343,75
springer,mar,12,NH,3,Y,2,0.4,0.4091,0.71,0.1045,88
springer,mar,13,NH,3,Y,2,0.4,0.4091,0.76,0.1343,99
springer,mar,14,NH,3,Y,2,0.4,0.4091,0.76,0.2239,100
springer,mar,15,NH,3,Y,2,0.4,0.4091,0.76,0.2537,101
springer,mar,16,NH,3,Y,2,0.4,0.4091,0.76,0.1642,151
springer,mar,17,NH,3,Y,2,0.44,0.4394,0.54,0.2985,253
springer,mar,18,NH,3,Y,2,0.44,0.4394,0.54,0.2239,237
springer,mar,19,NH,3,Y,2,0.44,0.4394,0.51,0.3284,168
springer,mar,20,NH,3,Y,2,0.42,0.4242,0.54,0.2985,121
springer,mar,21,NH,3,Y,2,0.42,0.4242,0.58,0.2836,78
springer,mar,22,NH,3,Y,2,0.4,0.4091,0.62,0.3881,59
springer,mar,23,NH,3,Y,1,0.4,0.4091,0.65,0.194,27
springer,mar,0,NH,4,Y,1,0.38,0.3939,0.66,0.2537,23
springer,mar,1,NH,4,Y,1,0.36,0.3485,0.71,0.2239,12
springer,mar,2,NH,4,Y,1,0.34,0.303,0.71,0.2985,8
springer,mar,3,NH,4,Y,1,0.34,0.3333,0.66,0.1642,2
springer,mar,4,NH,4,Y,1,0.34,0.3333,0.71,0.194,3
springer,mar,5,NH,4,Y,1,0.32,0.3333,0.76,0.1045,13
springer,mar,6,NH,4,Y,1,0.32,0.3182,0.76,0.194,51
springer,mar,7,NH,4,Y,1,0.32,0.3333,0.76,0.1343,140
springer,mar,8,NH,4,Y,1,0.36,0.3485,0.66,0.1343,299
springer,mar,9,NH,4,Y,1,0.4,0.4091,0.62,0.2537,185
springer,mar,10,NH,4,Y,1,0.44,0.4394,0.54,0.3284,78
springer,mar,11,NH,4,Y,1,0.44,0.4394,0.54,0.2836,86
springer,mar,12,NH,4,Y,1,0.5,0.4848,0.45,0.2239,105
springer,mar,13,NH,4,Y,2,0.52,0.5,0.42,0.0896,111
springer,mar,14,NH,4,Y,1,0.5,0.4848,0.45,0.1045,119
springer,mar,15,NH,4,Y,1,0.52,0.5,0.42,0.2537,125
springer,mar,16,NH,4,Y,1,0.5,0.4848,0.48,0.2836,142
springer,mar,17,NH,4,Y,1,0.5,0.4848,0.42,0.194,313
springer,mar,18,NH,4,Y,2,0.46,0.4545,0.59,0.1642,310
springer,mar,19,NH,4,Y,1,0.44,0.4394,0.58,0.194,207
springer,mar,20,NH,4,Y,1,0.42,0.4242,0.67,0.2239,137
springer,mar,21,NH,4,Y,1,0.42,0.4242,0.62,0.2239,138
springer,mar,22,NH,4,Y,1,0.4,0.4091,0.66,0.2239,87
springer,mar,23,NH,4,Y,1,0.42,0.4242,0.62,0.2836,50
springer,mar,0,NH,5,Y,1,0.42,0.4242,0.58,0.2836,29
springer,mar,1,NH,5,Y,1,0.4,0.4091,0.62,0.2537,16
springer,mar,2,NH,5,Y,1,0.4,0.4091,0.62,0.194,14
springer,mar,3,NH,5,Y,1,0.36,0.3485,0.71,0.194,5
springer,mar,5,NH,5,Y,1,0.38,0.3939,0.66,0.1642,10
springer,mar,6,NH,5,Y,1,0.4,0.4091,0.66,0.194,36
springer,mar,7,NH,5,Y,1,0.4,0.4091,0.66,0.194,123
springer,mar,8,NH,5,Y,1,0.42,0.4242,0.67,0.2537,280
springer,mar,9,NH,5,Y,1,0.46,0.4545,0.63,0.2239,210
springer,mar,10,NH,5,Y,1,0.52,0.5,0.53,0.2836,117
springer,mar,11,NH,5,Y,1,0.54,0.5152,0.52,0.2836,159
springer,mar,12,NH,5,Y,2,0.56,0.5303,0.49,0.3582,195
springer,mar,13,NH,5,Y,1,0.64,0.6212,0.41,0.2836,175
springer,mar,14,NH,5,Y,1,0.66,0.6212,0.39,0.2537,174
springer,mar,15,NH,5,Y,2,0.68,0.6364,0.39,0.3582,173
springer,mar,16,NH,5,Y,1,0.68,0.6364,0.39,0.2836,204
springer,mar,17,NH,5,Y,1,0.7,0.6364,0.37,0.3284,332
springer,mar,18,NH,5,Y,1,0.68,0.6364,0.39,0.1642,331
springer,mar,19,NH,5,Y,1,0.66,0.6212,0.44,0.1343,190
springer,mar,20,NH,5,Y,1,0.62,0.6212,0.46,0.1343,149
springer,mar,21,NH,5,Y,1,0.62,0.6212,0.46,0.1045,113
